,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Jesus Is Lord,0.243,0.26,4.0,-5.876,0.0,0.0305,0.828,4.03e-05,0.532,0.327,76.61,audio_features,7sBgFMWqDWQgrsNSpIBoe8,spotify:track:7sBgFMWqDWQgrsNSpIBoe8,https://api.spotify.com/v1/tracks/7sBgFMWqDWQgrsNSpIBoe8,https://api.spotify.com/v1/audio-analysis/7sBgFMWqDWQgrsNSpIBoe8,49293.0,3.0
Heroin,0.503,0.7090000000000001,11.0,-5.809,1.0,0.0431,0.204,0.004379999999999999,0.0675,0.12,143.113,audio_features,0leJYiYyZE6jjXCEVYUQAm,spotify:track:0leJYiYyZE6jjXCEVYUQAm,https://api.spotify.com/v1/tracks/0leJYiYyZE6jjXCEVYUQAm,https://api.spotify.com/v1/audio-analysis/0leJYiYyZE6jjXCEVYUQAm,281227.0,4.0
This Is How We Do,0.799,0.623,0.0,-9.374,1.0,0.0812,0.0141,0.0,0.43,0.773,103.649,audio_features,6uQKuonTU8VKBz5SHZuQXD,spotify:track:6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD,238800.0,4.0
Idle Delilah,0.787,0.73,1.0,-7.301,1.0,0.0583,0.0234,0.0121,0.0848,0.5489999999999999,127.99,audio_features,6RMVvAwagZK2xJsIk5iI21,spotify:track:6RMVvAwagZK2xJsIk5iI21,https://api.spotify.com/v1/tracks/6RMVvAwagZK2xJsIk5iI21,https://api.spotify.com/v1/audio-analysis/6RMVvAwagZK2xJsIk5iI21,272065.0,4.0
6:30,0.8370000000000001,0.902,6.0,-3.299,1.0,0.0947,0.03,0.0,0.11,0.753,97.023,audio_features,02Io4lJ2wtUAVKlmDA6v4S,spotify:track:02Io4lJ2wtUAVKlmDA6v4S,https://api.spotify.com/v1/tracks/02Io4lJ2wtUAVKlmDA6v4S,https://api.spotify.com/v1/audio-analysis/02Io4lJ2wtUAVKlmDA6v4S,250947.0,4.0
Every Hour,0.588,0.7929999999999999,7.0,-6.23,1.0,0.0794,0.466,0.000647,0.9129999999999999,0.6940000000000001,76.997,audio_features,1WnqWQcWcuQbVzgE7ecfCY,spotify:track:1WnqWQcWcuQbVzgE7ecfCY,https://api.spotify.com/v1/tracks/1WnqWQcWcuQbVzgE7ecfCY,https://api.spotify.com/v1/audio-analysis/1WnqWQcWcuQbVzgE7ecfCY,112239.0,5.0
Nechama,0.17600000000000002,0.0327,7.0,-31.7,1.0,0.0555,0.99,0.905,0.109,0.0545,69.567,audio_features,54IZYicWqjVsicv07CaP3m,spotify:track:54IZYicWqjVsicv07CaP3m,https://api.spotify.com/v1/tracks/54IZYicWqjVsicv07CaP3m,https://api.spotify.com/v1/audio-analysis/54IZYicWqjVsicv07CaP3m,212000.0,5.0
SMS (Bangerz) (feat. Britney Spears),0.8370000000000001,0.914,11.0,-4.247,0.0,0.0511,0.0188,0.000278,0.0969,0.887,139.029,audio_features,0mRWl4amZn1FtRx2cE5jf3,spotify:track:0mRWl4amZn1FtRx2cE5jf3,https://api.spotify.com/v1/tracks/0mRWl4amZn1FtRx2cE5jf3,https://api.spotify.com/v1/audio-analysis/0mRWl4amZn1FtRx2cE5jf3,169440.0,4.0
Goodbyes (feat. Young Thug),0.5479999999999999,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.10300000000000001,0.163,150.06799999999998,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853.0,4.0
Rocket Queen,0.446,0.978,5.0,-5.275,0.0,0.0443,0.0303,0.161,0.0376,0.4,111.79700000000001,audio_features,0xaNdYwK8ZF3cHSjraQGC0,spotify:track:0xaNdYwK8ZF3cHSjraQGC0,https://api.spotify.com/v1/tracks/0xaNdYwK8ZF3cHSjraQGC0,https://api.spotify.com/v1/audio-analysis/0xaNdYwK8ZF3cHSjraQGC0,373267.0,4.0
Stay,0.507,0.48,5.0,-5.417999999999999,1.0,0.0266,0.449,0.0,0.147,0.35,86.046,audio_features,4H7WNRErSbONkM06blBoGc,spotify:track:4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/tracks/4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/audio-analysis/4H7WNRErSbONkM06blBoGc,204427.0,4.0
no tears left to cry,0.6990000000000001,0.713,9.0,-5.507000000000001,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920.0,4.0
CITY OF ANGELS (feat. YUNGBLUD) - YUNGBLUD Remix,0.6579999999999999,0.667,0.0,-4.537,0.0,0.0475,0.0367,0.0,0.0752,0.7170000000000001,120.03200000000001,audio_features,1MvNmc92AefUHhlup17uJ2,spotify:track:1MvNmc92AefUHhlup17uJ2,https://api.spotify.com/v1/tracks/1MvNmc92AefUHhlup17uJ2,https://api.spotify.com/v1/audio-analysis/1MvNmc92AefUHhlup17uJ2,177139.0,4.0
Our Lips Are Sealed,0.608,0.8640000000000001,8.0,-7.101,1.0,0.0522,0.0444,2.95e-06,0.0341,0.9470000000000001,131.208,audio_features,1GVnAD8Iz45rux6EC657Yv,spotify:track:1GVnAD8Iz45rux6EC657Yv,https://api.spotify.com/v1/tracks/1GVnAD8Iz45rux6EC657Yv,https://api.spotify.com/v1/audio-analysis/1GVnAD8Iz45rux6EC657Yv,167960.0,4.0
Narrow Road (feat. Lil Baby),0.614,0.5529999999999999,7.0,-8.225,1.0,0.16899999999999998,0.0306,0.0,0.203,0.161,159.999,audio_features,3GZd1aDsgKL71Kt3VIp0hc,spotify:track:3GZd1aDsgKL71Kt3VIp0hc,https://api.spotify.com/v1/tracks/3GZd1aDsgKL71Kt3VIp0hc,https://api.spotify.com/v1/audio-analysis/3GZd1aDsgKL71Kt3VIp0hc,240297.0,4.0
Party For One,0.6990000000000001,0.633,6.0,-6.547000000000001,1.0,0.0362,0.0453,0.0,0.10099999999999999,0.45799999999999996,123.449,audio_features,7KW3XQV5Or5CF57MYVj5h4,spotify:track:7KW3XQV5Or5CF57MYVj5h4,https://api.spotify.com/v1/tracks/7KW3XQV5Or5CF57MYVj5h4,https://api.spotify.com/v1/audio-analysis/7KW3XQV5Or5CF57MYVj5h4,184533.0,4.0
Adan y Eva,0.767,0.7090000000000001,1.0,-4.47,1.0,0.336,0.32299999999999995,0.0,0.0676,0.72,171.993,audio_features,6FyRXC8tJUh863JCkyWqtk,spotify:track:6FyRXC8tJUh863JCkyWqtk,https://api.spotify.com/v1/tracks/6FyRXC8tJUh863JCkyWqtk,https://api.spotify.com/v1/audio-analysis/6FyRXC8tJUh863JCkyWqtk,258639.0,4.0
Patience,0.546,0.8590000000000001,1.0,-5.966,1.0,0.0306,0.00223,0.000947,0.0529,0.645,99.965,audio_features,2drEUEg0TYQR6dDEHkpuPE,spotify:track:2drEUEg0TYQR6dDEHkpuPE,https://api.spotify.com/v1/tracks/2drEUEg0TYQR6dDEHkpuPE,https://api.spotify.com/v1/audio-analysis/2drEUEg0TYQR6dDEHkpuPE,292267.0,4.0
Hold Me Just Because,0.45899999999999996,0.695,1.0,-6.204,1.0,0.0518,0.0136,0.122,0.373,0.385,152.203,audio_features,3WTbsKon4Spdj8jOabrg5a,spotify:track:3WTbsKon4Spdj8jOabrg5a,https://api.spotify.com/v1/tracks/3WTbsKon4Spdj8jOabrg5a,https://api.spotify.com/v1/audio-analysis/3WTbsKon4Spdj8jOabrg5a,186320.0,4.0
Hey Iggy,0.8959999999999999,0.5920000000000001,7.0,-6.608,1.0,0.11699999999999999,0.244,8.95e-06,0.185,0.36700000000000005,100.992,audio_features,4W5hsFM6d64KMYtRawfgIS,spotify:track:4W5hsFM6d64KMYtRawfgIS,https://api.spotify.com/v1/tracks/4W5hsFM6d64KMYtRawfgIS,https://api.spotify.com/v1/audio-analysis/4W5hsFM6d64KMYtRawfgIS,167227.0,4.0
Barbie & Ken,0.7609999999999999,0.513,11.0,-9.325,0.0,0.0846,0.08,0.000489,0.221,0.341,78.031,audio_features,5umpUlMmzgFbtGpDl6ErZQ,spotify:track:5umpUlMmzgFbtGpDl6ErZQ,https://api.spotify.com/v1/tracks/5umpUlMmzgFbtGpDl6ErZQ,https://api.spotify.com/v1/audio-analysis/5umpUlMmzgFbtGpDl6ErZQ,172547.0,4.0
Moon Rider (feat. Wrabel),0.5720000000000001,0.57,4.0,-6.99,0.0,0.0251,0.0436,0.0585,0.122,0.27899999999999997,104.98200000000001,audio_features,3PP9CXeE0PYaM5GIGQqBIV,spotify:track:3PP9CXeE0PYaM5GIGQqBIV,https://api.spotify.com/v1/tracks/3PP9CXeE0PYaM5GIGQqBIV,https://api.spotify.com/v1/audio-analysis/3PP9CXeE0PYaM5GIGQqBIV,218000.0,4.0
No More (feat. ZHU),0.809,0.716,4.0,-8.434,0.0,0.0459,0.0175,0.0010199999999999999,0.13,0.563,120.046,audio_features,1j4MPw77pRZ77fMBuaRCZl,spotify:track:1j4MPw77pRZ77fMBuaRCZl,https://api.spotify.com/v1/tracks/1j4MPw77pRZ77fMBuaRCZl,https://api.spotify.com/v1/audio-analysis/1j4MPw77pRZ77fMBuaRCZl,166000.0,4.0
West Coast,0.831,0.762,11.0,-5.656000000000001,0.0,0.207,0.0885,0.0,0.107,0.495,99.999,audio_features,1JDhNQ0oOT7XpclZn3aQ8F,spotify:track:1JDhNQ0oOT7XpclZn3aQ8F,https://api.spotify.com/v1/tracks/1JDhNQ0oOT7XpclZn3aQ8F,https://api.spotify.com/v1/audio-analysis/1JDhNQ0oOT7XpclZn3aQ8F,192000.0,4.0
Trampoline (with ZAYN),0.619,0.45899999999999996,7.0,-5.782,0.0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803,audio_features,1iQDltZqI7BXnHrFy4Qo1k,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,184280.0,4.0
So Far Away (feat. Jamie Scott & Romy Dya),0.526,0.52,6.0,-7.985,0.0,0.0569,0.435,0.0,0.19699999999999998,0.13,149.119,audio_features,0OlnLZY4cmQzT6ZGttvWBM,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,https://api.spotify.com/v1/tracks/0OlnLZY4cmQzT6ZGttvWBM,https://api.spotify.com/v1/audio-analysis/0OlnLZY4cmQzT6ZGttvWBM,183637.0,4.0
Here Comes The Night,0.597,0.374,7.0,-12.559000000000001,1.0,0.0293,0.588,0.0,0.27899999999999997,0.467,107.434,audio_features,0cz7OBhHHiVJKa8kWNQx1h,spotify:track:0cz7OBhHHiVJKa8kWNQx1h,https://api.spotify.com/v1/tracks/0cz7OBhHHiVJKa8kWNQx1h,https://api.spotify.com/v1/audio-analysis/0cz7OBhHHiVJKa8kWNQx1h,142320.0,3.0
Gangsta Music,0.603,0.7140000000000001,7.0,-6.318,1.0,0.252,0.00636,0.0,0.345,0.264,145.006,audio_features,4ZkrLO5keEPgoMQQcIHlsr,spotify:track:4ZkrLO5keEPgoMQQcIHlsr,https://api.spotify.com/v1/tracks/4ZkrLO5keEPgoMQQcIHlsr,https://api.spotify.com/v1/audio-analysis/4ZkrLO5keEPgoMQQcIHlsr,242173.0,4.0
It’s My Birthday,0.754,0.715,5.0,-4.434,0.0,0.0525,0.0822,0.0,0.0891,0.405,100.001,audio_features,1pNcUexH7BdMFWFaxV3ltq,spotify:track:1pNcUexH7BdMFWFaxV3ltq,https://api.spotify.com/v1/tracks/1pNcUexH7BdMFWFaxV3ltq,https://api.spotify.com/v1/audio-analysis/1pNcUexH7BdMFWFaxV3ltq,252613.0,4.0
Blame Game,0.419,0.581,10.0,-5.9639999999999995,0.0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,audio_features,4EndPA8b6FDWYp1RgsnLEB,spotify:track:4EndPA8b6FDWYp1RgsnLEB,https://api.spotify.com/v1/tracks/4EndPA8b6FDWYp1RgsnLEB,https://api.spotify.com/v1/audio-analysis/4EndPA8b6FDWYp1RgsnLEB,469867.0,1.0
"bitches (feat. Charli XCX, Icona Pop, Elliphant, ALMA)",0.589,0.7440000000000001,11.0,-4.617,1.0,0.0702,0.0462,0.0,0.115,0.649,83.085,audio_features,0S0rlh59DhpPheILyXYX76,spotify:track:0S0rlh59DhpPheILyXYX76,https://api.spotify.com/v1/tracks/0S0rlh59DhpPheILyXYX76,https://api.spotify.com/v1/audio-analysis/0S0rlh59DhpPheILyXYX76,191796.0,4.0
Part Of Me,0.6779999999999999,0.9179999999999999,5.0,-4.63,1.0,0.0355,0.000417,0.0,0.0744,0.769,130.028,audio_features,1nZzRJbFvCEct3uzu04ZoL,spotify:track:1nZzRJbFvCEct3uzu04ZoL,https://api.spotify.com/v1/tracks/1nZzRJbFvCEct3uzu04ZoL,https://api.spotify.com/v1/audio-analysis/1nZzRJbFvCEct3uzu04ZoL,216160.0,4.0
Landslide,0.414,0.161,7.0,-22.32,0.0,0.0318,0.883,0.000223,0.11699999999999999,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493.0,4.0
TRANSylvania,0.552,0.638,7.0,-11.868,1.0,0.428,0.0115,0.0104,0.201,0.19699999999999998,122.76299999999999,audio_features,5iWjYr3AWMvnV2VVB08SqG,spotify:track:5iWjYr3AWMvnV2VVB08SqG,https://api.spotify.com/v1/tracks/5iWjYr3AWMvnV2VVB08SqG,https://api.spotify.com/v1/audio-analysis/5iWjYr3AWMvnV2VVB08SqG,192200.0,4.0
All Things Go,0.7509999999999999,0.46299999999999997,1.0,-10.966,1.0,0.281,0.0718,1.6e-05,0.105,0.276,124.009,audio_features,0MVUm3Nied9ocRAkDjRWvP,spotify:track:0MVUm3Nied9ocRAkDjRWvP,https://api.spotify.com/v1/tracks/0MVUm3Nied9ocRAkDjRWvP,https://api.spotify.com/v1/audio-analysis/0MVUm3Nied9ocRAkDjRWvP,293733.0,4.0
My Oasis (feat. Burna Boy),0.691,0.474,10.0,-8.742,0.0,0.0583,0.569,0.0006259999999999999,0.099,0.381,143.783,audio_features,2KoHxhRyWxJzA0VafWd5Nk,spotify:track:2KoHxhRyWxJzA0VafWd5Nk,https://api.spotify.com/v1/tracks/2KoHxhRyWxJzA0VafWd5Nk,https://api.spotify.com/v1/audio-analysis/2KoHxhRyWxJzA0VafWd5Nk,179917.0,4.0
Beings,0.457,0.723,5.0,-3.595,1.0,0.0518,0.0815,7.31e-05,0.797,0.278,106.01700000000001,audio_features,7vkPu9wwdUpB6dPmWBNcPv,spotify:track:7vkPu9wwdUpB6dPmWBNcPv,https://api.spotify.com/v1/tracks/7vkPu9wwdUpB6dPmWBNcPv,https://api.spotify.com/v1/audio-analysis/7vkPu9wwdUpB6dPmWBNcPv,215440.0,4.0
Just Another Day,0.596,0.706,2.0,-5.562,1.0,0.0262,0.35100000000000003,0.0,0.36,0.7040000000000001,146.088,audio_features,4LlNoNZflek4hZyZigCxpW,spotify:track:4LlNoNZflek4hZyZigCxpW,https://api.spotify.com/v1/tracks/4LlNoNZflek4hZyZigCxpW,https://api.spotify.com/v1/audio-analysis/4LlNoNZflek4hZyZigCxpW,233880.0,4.0
Induction,0.35,0.775,8.0,-4.833,0.0,0.28,0.0703,0.0021,0.166,0.41200000000000003,87.34100000000001,audio_features,6tQw40eoMf6ugxHIV2WSVr,spotify:track:6tQw40eoMf6ugxHIV2WSVr,https://api.spotify.com/v1/tracks/6tQw40eoMf6ugxHIV2WSVr,https://api.spotify.com/v1/audio-analysis/6tQw40eoMf6ugxHIV2WSVr,321560.0,5.0
Being For The Benefit Of Mr. Kite! - Remix,0.24600000000000002,0.743,9.0,-5.224,0.0,0.0526,0.13,0.0,0.19,0.623,83.339,audio_features,3mMv7l7eHDHgpJqJvjXdWx,spotify:track:3mMv7l7eHDHgpJqJvjXdWx,https://api.spotify.com/v1/tracks/3mMv7l7eHDHgpJqJvjXdWx,https://api.spotify.com/v1/audio-analysis/3mMv7l7eHDHgpJqJvjXdWx,159200.0,1.0
"Made In France (with Tchami & Malaa, feat. Mercer)",0.836,0.9490000000000001,11.0,-4.127,0.0,0.0786,0.00295,0.247,0.0542,0.506,126.007,audio_features,0E3L4BNuUlZyvcZyySTfKr,spotify:track:0E3L4BNuUlZyvcZyySTfKr,https://api.spotify.com/v1/tracks/0E3L4BNuUlZyvcZyySTfKr,https://api.spotify.com/v1/audio-analysis/0E3L4BNuUlZyvcZyySTfKr,251429.0,4.0
Up Down (Do This All Day) (feat. B.o.B),0.763,0.53,5.0,-5.553999999999999,0.0,0.0577,0.272,0.0,0.16,0.469,97.03299999999999,audio_features,1uH1Nd8vet2uoZSDFSDwbh,spotify:track:1uH1Nd8vet2uoZSDFSDwbh,https://api.spotify.com/v1/tracks/1uH1Nd8vet2uoZSDFSDwbh,https://api.spotify.com/v1/audio-analysis/1uH1Nd8vet2uoZSDFSDwbh,231893.0,4.0
Savage,0.8220000000000001,0.743,10.0,-4.772,0.0,0.28,0.016,0.0,0.127,0.636,84.459,audio_features,5v4GgrXPMghOnBBLmveLac,spotify:track:5v4GgrXPMghOnBBLmveLac,https://api.spotify.com/v1/tracks/5v4GgrXPMghOnBBLmveLac,https://api.spotify.com/v1/audio-analysis/5v4GgrXPMghOnBBLmveLac,242001.0,4.0
Again (feat. XXXTENTACION),0.664,0.738,9.0,-4.095,0.0,0.0338,0.188,5.7499999999999995e-05,0.135,0.203,119.973,audio_features,2S2od3hT7ceytw7d1pTRuE,spotify:track:2S2od3hT7ceytw7d1pTRuE,https://api.spotify.com/v1/tracks/2S2od3hT7ceytw7d1pTRuE,https://api.spotify.com/v1/audio-analysis/2S2od3hT7ceytw7d1pTRuE,193962.0,4.0
Wave Ya Hand,0.628,0.914,7.0,-3.907,1.0,0.175,0.47200000000000003,0.00596,0.349,0.893,193.922,audio_features,7hK08kYi4awFU2Ht1DJRpC,spotify:track:7hK08kYi4awFU2Ht1DJRpC,https://api.spotify.com/v1/tracks/7hK08kYi4awFU2Ht1DJRpC,https://api.spotify.com/v1/audio-analysis/7hK08kYi4awFU2Ht1DJRpC,180867.0,4.0
Sea Of Colors,0.255,0.11800000000000001,6.0,-20.561999999999998,1.0,0.0769,0.963,0.897,0.10099999999999999,0.109,139.642,audio_features,0vpo0LIlSsiqIWf44ydK2z,spotify:track:0vpo0LIlSsiqIWf44ydK2z,https://api.spotify.com/v1/tracks/0vpo0LIlSsiqIWf44ydK2z,https://api.spotify.com/v1/audio-analysis/0vpo0LIlSsiqIWf44ydK2z,184250.0,4.0
Nobody's Perfect,0.7929999999999999,0.498,8.0,-11.208,0.0,0.17,0.0974,1.26e-05,0.13,0.42700000000000005,119.988,audio_features,6Nw1WHydftZy2joT2nTiCR,spotify:track:6Nw1WHydftZy2joT2nTiCR,https://api.spotify.com/v1/tracks/6Nw1WHydftZy2joT2nTiCR,https://api.spotify.com/v1/audio-analysis/6Nw1WHydftZy2joT2nTiCR,190653.0,4.0
My Type,0.899,0.8109999999999999,2.0,-6.294,1.0,0.258,0.000677,0.0,0.0672,0.5870000000000001,105.038,audio_features,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446.0,4.0
Pour Some Sugar On Me,0.267,0.953,1.0,-4.899,0.0,0.096,0.0021100000000000003,0.0,0.28300000000000003,0.568,84.98899999999999,audio_features,0PdM2a6oIjqepoEfcJo0RO,spotify:track:0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/audio-analysis/0PdM2a6oIjqepoEfcJo0RO,267307.0,4.0
Suicide,0.44299999999999995,0.7190000000000001,5.0,-5.555,1.0,0.033,0.0225,0.0,0.22699999999999998,0.5589999999999999,155.895,audio_features,0scQIzgcOhnmfqfOTpRUFH,spotify:track:0scQIzgcOhnmfqfOTpRUFH,https://api.spotify.com/v1/tracks/0scQIzgcOhnmfqfOTpRUFH,https://api.spotify.com/v1/audio-analysis/0scQIzgcOhnmfqfOTpRUFH,212885.0,4.0
Better Now,0.68,0.578,10.0,-5.803999999999999,1.0,0.04,0.331,0.0,0.135,0.341,145.03799999999998,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267.0,4.0
Work Bitch,0.629,0.8240000000000001,9.0,-6.53,1.0,0.159,0.155,0.000628,0.0651,0.852,128.01,audio_features,3KliPMvk1EvFZu9cvkj8p1,spotify:track:3KliPMvk1EvFZu9cvkj8p1,https://api.spotify.com/v1/tracks/3KliPMvk1EvFZu9cvkj8p1,https://api.spotify.com/v1/audio-analysis/3KliPMvk1EvFZu9cvkj8p1,247960.0,4.0
Get Up 10,0.8059999999999999,0.57,1.0,-6.9270000000000005,1.0,0.24600000000000002,0.0977,0.0,0.105,0.45399999999999996,93.015,audio_features,7p2ewixAShLpjDZrnzZK7c,spotify:track:7p2ewixAShLpjDZrnzZK7c,https://api.spotify.com/v1/tracks/7p2ewixAShLpjDZrnzZK7c,https://api.spotify.com/v1/audio-analysis/7p2ewixAShLpjDZrnzZK7c,231453.0,4.0
Hyperspace,0.446,0.6659999999999999,2.0,-5.46,1.0,0.0291,0.301,0.00182,0.145,0.294,76.979,audio_features,14JUYJRokjUkqKEpeTBjmN,spotify:track:14JUYJRokjUkqKEpeTBjmN,https://api.spotify.com/v1/tracks/14JUYJRokjUkqKEpeTBjmN,https://api.spotify.com/v1/audio-analysis/14JUYJRokjUkqKEpeTBjmN,165309.0,4.0
Get It Right,0.456,0.833,0.0,-4.242,1.0,0.0964,0.10800000000000001,1.7100000000000002e-05,0.0592,0.261,159.808,audio_features,4SoXQCrPQplashFebNaUw3,spotify:track:4SoXQCrPQplashFebNaUw3,https://api.spotify.com/v1/tracks/4SoXQCrPQplashFebNaUw3,https://api.spotify.com/v1/audio-analysis/4SoXQCrPQplashFebNaUw3,172500.0,4.0
Bumble Bee,0.84,0.4,5.0,-11.807,0.0,0.0516,0.698,0.00143,0.11599999999999999,0.381,124.009,audio_features,1jWJcuTUgO99gntArSPmrB,spotify:track:1jWJcuTUgO99gntArSPmrB,https://api.spotify.com/v1/tracks/1jWJcuTUgO99gntArSPmrB,https://api.spotify.com/v1/audio-analysis/1jWJcuTUgO99gntArSPmrB,154947.0,4.0
Break the Ice,0.7120000000000001,0.9109999999999999,5.0,-3.866,0.0,0.0445,0.6890000000000001,8.02e-06,0.107,0.85,117.53299999999999,audio_features,52K4Nl7eVNqUpUeJeWJlwT,spotify:track:52K4Nl7eVNqUpUeJeWJlwT,https://api.spotify.com/v1/tracks/52K4Nl7eVNqUpUeJeWJlwT,https://api.spotify.com/v1/audio-analysis/52K4Nl7eVNqUpUeJeWJlwT,196053.0,4.0
Marry The Night,0.614,0.879,0.0,-4.422,1.0,0.055999999999999994,0.0010400000000000001,0.004379999999999999,0.41,0.40700000000000003,131.092,audio_features,1k18nxjYj8R5iz82Ap7GEY,spotify:track:1k18nxjYj8R5iz82Ap7GEY,https://api.spotify.com/v1/tracks/1k18nxjYj8R5iz82Ap7GEY,https://api.spotify.com/v1/audio-analysis/1k18nxjYj8R5iz82Ap7GEY,264520.0,4.0
Tusa,0.8029999999999999,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960.0,4.0
No Pressure,0.794,0.845,1.0,-6.117999999999999,1.0,0.387,0.37200000000000005,0.0,0.124,0.831,93.939,audio_features,41hwbZ1yF705MxJ7H9bwEu,spotify:track:41hwbZ1yF705MxJ7H9bwEu,https://api.spotify.com/v1/tracks/41hwbZ1yF705MxJ7H9bwEu,https://api.spotify.com/v1/audio-analysis/41hwbZ1yF705MxJ7H9bwEu,174901.0,4.0
Serene,0.14400000000000002,0.14400000000000002,0.0,-22.955,1.0,0.0393,0.899,0.877,0.0751,0.0371,77.582,audio_features,5B1bNtPY2jCZq87yuH4dDk,spotify:track:5B1bNtPY2jCZq87yuH4dDk,https://api.spotify.com/v1/tracks/5B1bNtPY2jCZq87yuH4dDk,https://api.spotify.com/v1/audio-analysis/5B1bNtPY2jCZq87yuH4dDk,108500.0,4.0
It's So Easy,0.387,0.9890000000000001,8.0,-6.182,1.0,0.163,0.0207,1.12e-05,0.126,0.21600000000000003,150.763,audio_features,58YL9Jo1T0wyijCOZWRmyL,spotify:track:58YL9Jo1T0wyijCOZWRmyL,https://api.spotify.com/v1/tracks/58YL9Jo1T0wyijCOZWRmyL,https://api.spotify.com/v1/audio-analysis/58YL9Jo1T0wyijCOZWRmyL,202693.0,4.0
Guilty Conscience,0.415,0.878,1.0,-3.65,0.0,0.32,0.0564,0.0034799999999999996,0.222,0.309,191.77700000000002,audio_features,5i5fCpsnqDJ9AfeObgd0gW,spotify:track:5i5fCpsnqDJ9AfeObgd0gW,https://api.spotify.com/v1/tracks/5i5fCpsnqDJ9AfeObgd0gW,https://api.spotify.com/v1/audio-analysis/5i5fCpsnqDJ9AfeObgd0gW,214987.0,4.0
Workout Plan,0.715,0.28800000000000003,1.0,-13.843,1.0,0.925,0.785,0.0,0.688,0.772,115.11399999999999,audio_features,2a1JSfTePKhysdIif2bzut,spotify:track:2a1JSfTePKhysdIif2bzut,https://api.spotify.com/v1/tracks/2a1JSfTePKhysdIif2bzut,https://api.spotify.com/v1/audio-analysis/2a1JSfTePKhysdIif2bzut,46173.0,4.0
Airplanes (feat. Hayley Williams),0.66,0.867,6.0,-4.285,0.0,0.11599999999999999,0.11,0.0,0.0368,0.377,93.03299999999999,audio_features,6lV2MSQmRIkycDScNtrBXO,spotify:track:6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/audio-analysis/6lV2MSQmRIkycDScNtrBXO,180480.0,4.0
Three Pound Chicken Wing,0.875,0.523,0.0,-7.662999999999999,0.0,0.0643,0.00134,0.8690000000000001,0.23199999999999998,0.0338,128.009,audio_features,4V5LPHyAOcUERXXD2NngT5,spotify:track:4V5LPHyAOcUERXXD2NngT5,https://api.spotify.com/v1/tracks/4V5LPHyAOcUERXXD2NngT5,https://api.spotify.com/v1/audio-analysis/4V5LPHyAOcUERXXD2NngT5,382730.0,4.0
